model_id,model_name,question_id,subject,type,baseline_correct_count,agentic_correct_count,baseline_majority_correct,agentic_majority_correct,transition_code,transition_term,baseline_majority_rate,difficulty_bin
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,119,Physiology/Biochem,B,4,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,120,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,121,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,122,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,123,Physiology/Biochem,B,5,2,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,124,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,125,Pathology,B,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,126,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,127,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,128,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,129,Pathology,B,5,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,130,Internal Medicine,B,5,3,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,131,Internal Medicine,B,1,0,False,False,0->0,Refractory Error,0.36363636363636365,Hard (20-40%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,132,Surgery,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,133,Surgery,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,134,Surgery,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,135,Surgery,B,5,3,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,136,Physiology/Biochem,X,5,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,137,Physiology/Biochem,X,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,138,Physiology/Biochem,X,0,0,False,False,0->0,Refractory Error,0.45454545454545453,Medium (40-60%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,139,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,140,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,141,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,142,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,143,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,144,Physiology/Biochem,X,4,3,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,145,Physiology/Biochem,X,5,3,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,146,Pathology,X,0,0,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,147,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,148,Pathology,X,3,1,True,False,1->0,Iatrogenic Error,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,149,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,150,Pathology,X,5,2,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,151,Pathology,X,3,0,True,False,1->0,Iatrogenic Error,0.7272727272727273,Easy (60-80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,152,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,153,Pathology,X,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,154,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,155,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,156,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,157,Internal Medicine,X,5,1,True,False,1->0,Iatrogenic Error,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,158,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,159,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,160,Surgery,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,161,Surgery,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,162,Surgery,X,4,1,True,False,1->0,Iatrogenic Error,0.8181818181818182,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,163,Surgery,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,164,Surgery,X,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking,165,Surgery,X,5,3,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,1,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,2,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,3,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,4,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,5,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,6,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,7,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,8,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,9,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,10,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,11,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,12,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,13,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,14,Physiology/Biochem,A,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,15,Physiology/Biochem,A,0,2,False,False,0->0,Refractory Error,0.7272727272727273,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,16,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,17,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,18,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,19,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,20,Physiology/Biochem,A,0,4,False,True,0->1,Effective Rescue,0.8181818181818182,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,21,Physiology/Biochem,A,5,2,True,False,1->0,Iatrogenic Error,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,22,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,23,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,24,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,25,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,26,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,27,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,28,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,29,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,30,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,31,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,32,Pathology,A,1,4,False,True,0->1,Effective Rescue,0.7272727272727273,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,33,Pathology,A,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,34,Pathology,A,2,4,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,35,Pathology,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,36,Pathology,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,37,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,38,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,39,Pathology,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,40,Pathology,A,0,0,False,False,0->0,Refractory Error,0.2727272727272727,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,41,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,42,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,43,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,44,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,45,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,46,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,47,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,48,Internal Medicine,A,0,4,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,49,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,50,Internal Medicine,A,5,3,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,51,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,52,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,53,Internal Medicine,A,4,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,54,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,55,Internal Medicine,A,1,1,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,56,Internal Medicine,A,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,57,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,58,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,59,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,60,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,61,Surgery,A,5,5,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,62,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,63,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,64,Surgery,A,5,2,True,False,1->0,Iatrogenic Error,0.5454545454545454,Medium (40-60%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,65,Surgery,A,0,0,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,66,Surgery,A,5,1,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,67,Surgery,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,68,Internal Medicine,A,3,5,True,True,1->1,Retained Mastery,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,69,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,70,Internal Medicine,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,71,Internal Medicine,A,0,3,False,True,0->1,Effective Rescue,0.18181818181818182,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,72,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,73,Internal Medicine,A,2,5,False,True,0->1,Effective Rescue,0.8181818181818182,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,74,Internal Medicine,A,0,5,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,75,Internal Medicine,A,0,3,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,76,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,77,Internal Medicine,A,4,5,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,78,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,79,Internal Medicine,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,80,Internal Medicine,A,1,3,False,True,0->1,Effective Rescue,0.18181818181818182,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,81,Internal Medicine,A,0,4,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,82,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,83,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,84,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,85,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,86,Internal Medicine,A,1,3,False,True,0->1,Effective Rescue,0.5454545454545454,Medium (40-60%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,87,Internal Medicine,A,3,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,88,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,89,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,90,Internal Medicine,A,5,3,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,91,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,92,Internal Medicine,A,2,5,False,True,0->1,Effective Rescue,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,93,Surgery,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,94,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,95,Surgery,A,5,4,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,96,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,97,Surgery,A,0,2,False,False,0->0,Refractory Error,0.36363636363636365,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,98,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,99,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,100,Surgery,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,101,Surgery,A,5,3,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,102,Surgery,A,0,4,False,True,0->1,Effective Rescue,0.45454545454545453,Medium (40-60%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,103,Surgery,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,104,Surgery,A,4,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,105,Surgery,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,106,Surgery,A,3,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,107,Surgery,A,0,4,False,True,0->1,Effective Rescue,0.2727272727272727,Hard (20-40%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,108,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,109,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,110,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,111,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,112,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,113,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,114,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,115,Ethics/Reg,A,2,4,False,True,0->1,Effective Rescue,0.5454545454545454,Medium (40-60%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,116,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,117,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,118,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,119,Physiology/Biochem,B,4,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking,120,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
